freq,vs
20.0,1.845248894097952e-14
20.0,3.132366949857968e-16
20.0,5.504100948734981e-13
20.0,2.2787150741005172e-12
20.0,1.5939258912926486
20.0,0.5088951626167726
20.0,0.36770404143174723
20.0,0.10802322565689519
20.0,0.1080232256326483
20.0,0.27164153559636733
20.0,0.22734268357328166
22.0,3.645332271854194e-15
22.0,1.8024960337785284e-11
22.0,1.5937079214598795
22.0,0.5599678136901777
22.0,0.5250925119615281
22.0,0.12021372335620079
22.0,0.12021372337244365
22.0,0.32613844564798383
22.0,0.2607950988982496
22.0,0.18579373062604768
24.0,7.02073986967581e-16
24.0,7.020739869675946e-17
24.0,9.450051151452537e-14
24.0,2.2692934323179842e-11
24.0,0.060565811210745196
24.0,0.06056581121074268
24.0,1.5934154423005442
24.0,0.5408744489645924
24.0,0.1326875230915951
24.0,0.13268752309966955
24.0,0.3555252070306243
24.0,0.3152599526221163
24.0,0.24529545535709413
26.0,1.7485971606939603e-15
26.0,2.0730909025608676e-14
26.0,1.5747517432915554e-14
26.0,5.5782580099891706e-12
26.0,1.5930929371538887
26.0,0.5554304370128387
26.0,0.14054114183360175
26.0,0.14054114184267102
26.0,0.3285657627665217
26.0,0.29008784818941924
26.0,0.21644372376426235
28.0,1.2222260664868897e-14
28.0,9.503205236150945e-16
28.0,1.592667239356293
28.0,0.1429236135047543
28.0,0.14292361350476412
28.0,0.10818997767131348
28.0,0.10818997767133819
28.0,0.5689175299054371
28.0,0.32916049687035287
28.0,0.27036713137889706
28.0,0.1933299301813845
30.0,1.2004438963506323e-14
30.0,6.095277933438944e-15
30.0,0.05271101472012546
30.0,0.05271101472013169
30.0,1.5925286081583625
30.0,0.5820823514184551
30.0,0.5692302660839198
30.0,0.1324445783205706
30.0,0.13244457832057271
30.0,0.33213162900173004
30.0,0.24926630746339457
32.0,1.1764894080983266e-13
32.0,1.9404435692013854e-13
32.0,1.592053359487434
32.0,0.5930783514623951
32.0,0.1531246135504847
32.0,0.1531246135504863
32.0,0.4016024239503808
32.0,0.33574020349101596
32.0,0.22740825028305064
34.0,1.3813025820667685e-14
34.0,4.329332790785112e-15
34.0,0.038129492908049394
34.0,0.03812949290804429
34.0,1.702606240076307
34.0,1.5914975936735911
34.0,0.6038573509145635
34.0,0.17096520001349982
34.0,0.1709652000135018
34.0,0.35666972700732286
34.0,0.3393657158724306
34.0,0.21006802561000712
36.0,6.982110389939727e-15
36.0,1.5911427660520696
36.0,1.2415589065152695
36.0,0.14531870672141878
36.0,0.1453187067214171
36.0,0.6138838290397546
36.0,0.18469188060476482
36.0,0.1846918806047554
36.0,0.3441799657618644
36.0,0.33140244010405473
38.0,2.4095539199465355e-14
38.0,1.590597519823597
38.0,1.0710971991152753
38.0,0.23675446586132762
38.0,0.236754465861332
38.0,0.1955386474320229
38.0,0.19553864743201543
38.0,0.6232102407227528
38.0,0.34768703934343875
38.0,0.3130476764562575
40.0,8.134690985603258e-14
40.0,8.772187534479485e-14
40.0,1.5899921964171648
40.0,0.35510705522223984
40.0,0.3551070552222629
40.0,0.9784048977944487
40.0,0.20898760258272217
40.0,0.20898760258272017
40.0,0.6318813505912025
40.0,0.3513006791793409
40.0,0.297024810916759
42.0,2.5284632275720918e-14
42.0,1.4991773119232322e-14
42.0,3.1055923079056983e-13
42.0,0.6885360405137985
42.0,0.688536040513972
42.0,1.5890383135359956
42.0,0.9181555011593884
42.0,0.22395692816956797
42.0,0.22395692816956947
42.0,0.6399237969316606
42.0,0.3547449923340113
42.0,0.28347143077312115
44.0,3.6780322701764566e-14
44.0,1.5889282165731284
44.0,0.8799964037066347
44.0,0.7318049304915655
44.0,0.23957978607643082
44.0,0.23957978607642894
44.0,0.6472445955424092
44.0,0.3579552990775225
44.0,0.27259732485698435
46.0,1.325060322026457e-14
46.0,5.351205146645439e-15
46.0,1.7783351395717154e-13
46.0,1.588121493494
46.0,0.8467158734693356
46.0,0.2557002402606347
46.0,0.2557002402606321
46.0,0.6547247834345606
46.0,0.6049099801832225
46.0,0.3608897365680905
46.0,0.26420224365265854
48.0,1.750801114054456e-14
48.0,3.682637964037277e-14
48.0,1.1107785623970328e-12
48.0,1.587305770872428
48.0,0.8209423310891665
48.0,0.27235283156211265
48.0,0.2723528315620907
48.0,0.660943263431631
48.0,0.5558671409007322
48.0,0.3635114868599338
48.0,0.25786065036099304
50.0,1.0032156347485432e-14
50.0,2.7735961666577047e-14
50.0,1.926005207664066e-12
50.0,3.8791438800048583e-11
50.0,1.586427767628973
50.0,0.28961492131071426
50.0,0.2896149213107159
50.0,0.7992731723789969
50.0,0.6667296256276721
50.0,0.5299536431918818
50.0,0.3657830276587702
50.0,0.2531350656999326
52.0,2.6236445442124058e-14
52.0,3.631640286208815e-15
52.0,0.06385624859779142
52.0,0.06385624859472155
52.0,1.5854709738629695
52.0,0.30755964979788414
52.0,0.3075596497978398
52.0,0.7800506358410491
52.0,0.6718957804761385
52.0,0.5143513775394603
52.0,0.3676627364598897
54.0,1.4660887084605167e-14
54.0,1.3264612124166514e-14
54.0,0.11366967869783329
54.0,0.11366967869780628
54.0,1.5844218312356977
54.0,0.32621400488631386
54.0,0.3262140048863177
54.0,0.762104844210084
54.0,0.6762463425447899
54.0,0.5042029613250978
54.0,0.36910221633760215
56.0,7.66901008332117e-16
56.0,2.9193622336997677e-16
56.0,4.379043350549634e-16
56.0,0.15624180469475954
56.0,0.15624180469475826
56.0,1.583265068452817
56.0,0.34547726164759673
56.0,0.3454772616475986
56.0,0.7446113558445555
56.0,0.6792750404629403
56.0,0.4972379409933959
56.0,0.37004406722280997
58.0,1.1030525808189659e-14
58.0,7.377599920857619e-16
58.0,0.19774582801656004
58.0,0.19774582801656737
58.0,1.581980703339266
58.0,0.3650849172937239
58.0,0.3650849172937187
58.0,0.7276045770976473
58.0,0.679365490123465
58.0,0.492245205806116
58.0,0.37042044752305825
60.0,1.1305928952702578e-14
60.0,4.71080373029276e-15
60.0,6.873732831889206e-15
60.0,1.4942897460628545e-16
60.0,0.22300860801991967
60.0,0.22300860801991898
60.0,1.5805362419667794
60.0,0.3853478462695567
60.0,0.38534784626955665
60.0,0.7141993273486226
60.0,0.6713468257753732
60.0,0.4885140853818362
60.0,0.37015348684833754
62.0,5.0680411336665236e-14
62.0,4.561237020299562e-14
62.0,1.0252689166277407e-14
62.0,3.075806749883662e-14
62.0,1.6020250845921934e-14
62.0,1.5788293251282317
62.0,0.4078783945054355
62.0,0.407878394505433
62.0,0.7088851719689925
62.0,0.6485148819297589
62.0,0.4855923136024645
62.0,0.36915962356139254
64.0,3.997416931363268e-15
64.0,1.5784839463350184
64.0,1.3891972347999095
64.0,0.4332253946404997
64.0,0.4332253946404925
64.0,0.708672483248605
64.0,0.6137125533683404
64.0,0.48316525490348367
64.0,0.36736098146163226
66.0,6.14745011738122e-13
66.0,1.1994182128048555e-14
66.0,0.0164990582612031
66.0,1.5755199340562698
66.0,0.4610065433673888
66.0,0.4610065433674939
66.0,1.012188287733094
66.0,0.7100501798475811
66.0,0.575375163497106
66.0,0.4809824989239301
66.0,0.36470663560407074
68.0,6.387065664973168e-12
68.0,4.331336508015179e-10
68.0,1.573172175227285
68.0,0.4912179582875293
68.0,0.49121795828758047
68.0,0.8969759806651658
68.0,0.7117417924833858
68.0,0.5414277546285882
68.0,0.4787900859501779
