freq,vs
47.0,0.8230433810112351
47.0,0.8008994995296225
47.0,0.6426903441610899
47.0,0.6426211597530261
47.0,0.5286006484047359
47.0,0.5285474137763893
47.0,0.48312907487658313
47.0,0.4638856758194256
47.0,0.4633112663708045
47.0,0.4612434241030863
47.0,0.46116564169623553
48.0,9.113107692193758e-11
48.0,9.136129141123096e-11
48.0,0.37422118295258916
48.0,0.3742211829525642
48.0,4.527519720877625
48.0,0.26688237469685644
48.0,0.26688237469659953
48.0,3.8696896305462687
48.0,2.0762987372755823
48.0,2.0319358200030893
48.0,1.252405317585764
48.0,1.044767936356293
48.0,0.9739471102005312
48.0,0.921559985734877
48.0,0.9004667824038313
48.0,0.8616679476246007
48.0,0.7630394104817929
48.0,0.736948323085349
